doc_id,block_id,caption_text,protect_reason,found_block_type_after,found_text_after,preserved,source
doc_0397,p25_b0425,Table 5. Gibson Assembly® PBnJ variations.,short_caption_with_semantic_anchor,table_caption,Table 5. Gibson Assembly® PBnJ variations.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0397,p27_b0451,Figure 12. Overview of Gibson Assembly® PBnJTM 3’ Overhang Extension.,short_caption_with_semantic_anchor,figure_caption,Figure 12. Overview of Gibson Assembly® PBnJTM 3’ Overhang Extension.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0397,p28_b0463,Figure 13. Overview of Gibson Assembly® PBnJTM Sequence Insertion Cloning.,short_caption_with_semantic_anchor,figure_caption,Figure 13. Overview of Gibson Assembly® PBnJTM Sequence Insertion Cloning.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0397,p41_b0702,Table 7. Descriptions of recent key publications citing Gibson Assembly® Cloning.,short_caption_with_semantic_anchor,table_caption,Table 7. Descriptions of recent key publications citing Gibson Assembly® Cloning.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0397,p5_b0107,"Figure 1. (B) Key Discoveries Enabling Synthetic Biology, 1987–2016.",short_caption_with_semantic_anchor,figure_caption,"Figure 1. (B) Key Discoveries Enabling Synthetic Biology, 1987–2016.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0397,p9_b0158,Table 1. Gibson Assembly kits selection chart.,short_caption_with_semantic_anchor,table_caption,Table 1. Gibson Assembly kits selection chart.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0398,p7_b0068,Figure 3. Some parts of this figure were created with BioRender.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Some parts of this figure were created with BioRender.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0400,p3_b0035,Figure 1. Bioproduction of LNnT in E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Bioproduction of LNnT in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0401,p3_b0036,Figure 1. Bioproduction of LNnT in E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Bioproduction of LNnT in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0402,p5_b0048,Table 1 | Sequences of specific primers for detected genes with corresponding accession number.,short_caption_with_semantic_anchor,table_caption,Table 1 | Sequences of specific primers for detected genes with corresponding accession number.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0403,p6_b0054,Fig. 2 Pretreatment with 2’-FL reduced ischemic brain injury in vivo.,short_caption_with_semantic_anchor,figure_caption,Fig. 2 Pretreatment with 2’-FL reduced ischemic brain injury in vivo.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0404,p2_b0036,Table 1. Overview of the structure of selected samples.,short_caption_with_semantic_anchor,table_caption,Table 1. Overview of the structure of selected samples.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0404,p8_b0088,"Figure 5. 2′-FL, 3-FL, LNT2, and GOS elicited differential gene expression change in LS174T cells during IL-13 challenge. MUC2, TFF3, RETNLB, CHST5, and GAL3ST2 gene expression in LS174T cells was measured by real-time RT-PCR following simultaneous stimulation with 10 mg mL–1 of 2′-FL, 3-FL, LNT2, and GOS with IL-13 (5 ng mL–1) for 72 h. Results are presented as fold change against negative control. Data are presented as mean ± SD (n = 6). Statistical significance was measured using one-way analysis of variance with Dunnett multiple comparisons test (* vs control; # vs IL-13 group; #,*p < 0.05; ##,**p < 0.01; ###,***p < 0.001; ####,****p < 0.0001). and the Golgi-sulfotransferase genes CHST5 and GAL3ST2 in goblet cells. The reason for choosing this cell type and not other commonly used epithelial cell lines such as Caco2 is that LS174T cells are highly secretory and exhibit more of a clear intestinal mucus secreting goblet-cell phenotype. For that rea- son it is widely used in goblet cell function studies.[38,40,43] Non- transformed mucin-producing intestine epithelial cells could be a better choice but are to the best of our knowledge not avail- able yet. LS174T is also favored because it expresses all the tested genes under homeostatic condition, proinflammatory condition, and ER-stress,[38] which allows studying of the effects of individ- ual hMOs under pro-inflammatory or other diseased conditions.",approved_eval_target_chunk,figure_caption,"Figure 5. 2′-FL, 3-FL, LNT2, and GOS elicited differential gene expression change in LS174T cells during IL-13 challenge. MUC2, TFF3, RETNLB, CHST5, and GAL3ST2 gene expression in LS174T cells was measured by real-time RT-PCR following simultaneous stimulation with 10 mg mL–1 of 2′-FL, 3-FL, LNT2, and GOS with IL-13 (5 ng mL–1) for 72 h. Results are presented as fold change against negative control. Data are presented as mean ± SD (n = 6). Statistical significance was measured using one-way analysis of variance with Dunnett multiple comparisons test (* vs control; # vs IL-13 group; #,*p < 0.05; ##,**p < 0.01; ###,***p < 0.001; ####,****p < 0.0001). and the Golgi-sulfotransferase genes CHST5 and GAL3ST2 in goblet cells. The reason for choosing this cell type and not other commonly used epithelial cell lines such as Caco2 is that LS174T cells are highly secretory and exhibit more of a clear intestinal mucus secreting goblet-cell phenotype. For that rea- son it is widely used in goblet cell function studies.[38,40,43] Non- transformed mucin-producing intestine epithelial cells could be a better choice but are to the best of our knowledge not avail- able yet. LS174T is also favored because it expresses all the tested genes under homeostatic condition, proinflammatory condition, and ER-stress,[38] which allows studying of the effects of individ- ual hMOs under pro-inflammatory or other diseased conditions.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0405,p3_b0039,Table 1. Characteristics of carbohydrates evaluated.,short_caption_with_semantic_anchor,table_caption,Table 1. Characteristics of carbohydrates evaluated.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0406,p3_b0055,"Figure 1. The numbers of participants with 1, 2, 3, and 4 study visits were 49, 24, 18, and 8, respectively.",short_caption_with_semantic_anchor,figure_caption,"Figure 1. The numbers of participants with 1, 2, 3, and 4 study visits were 49, 24, 18, and 8, respectively.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0407,p2_b0014,Fig. 1. Effects of 2′FL on physiological activities and cytokines in DSS-induced mice.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. Effects of 2′FL on physiological activities and cytokines in DSS-induced mice.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0407,p5_b0032,"Fig. 4. 2′FL inhibited the activation of ECM signaling pathway-related proteins. (A) The protein levels of TGF-β, SMAD2, p-SMAD2, SMAD3, p-SMAD3, SMAD4, β-actin; (B–E) The relative intensities of TGF-β/β-actin (B), p-SMAD2/SMAD2 (C), p-SMAD3/SMAD3 (C), SMAD4/β-actin (D). (n = 3).",approved_eval_target_chunk,figure_caption,"Fig. 4. 2′FL inhibited the activation of ECM signaling pathway-related proteins. (A) The protein levels of TGF-β, SMAD2, p-SMAD2, SMAD3, p-SMAD3, SMAD4, β-actin; (B–E) The relative intensities of TGF-β/β-actin (B), p-SMAD2/SMAD2 (C), p-SMAD3/SMAD3 (C), SMAD4/β-actin (D). (n = 3).",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0407,p7_b0039,Fig. 6. Efficacy of 2′FL on gut microbiota diversities and compositions.,short_caption_with_semantic_anchor,figure_caption,Fig. 6. Efficacy of 2′FL on gut microbiota diversities and compositions.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0408,p7_b0074,"Fig. 3 Effect of 2’-FL supplementation on CCK-induced vagally-mediated gut-brain signaling. c-fos positive cells in the area postrema (AP, B) and nucleus of the solitary tract (NTS, C) of the hindbrain (A) in mice fed an LF or HF with or without 10% 2’-FL supplementation diet for 8 weeks. Red immunofluorescence represents fos-immunopositive cells, DAPI-positive nucleii are depicted in purple and IB4 immunofluorescence depicted in green. Two-way analysis of variance followed by Tukey’s or Sidak’s post-hoc test was used to determine differences among groups. Values are means ± SEMs; n = 8/group. Asterisk (#) denotes significant differences between Con vs. 2’-FL at P < 0.05. HF, high fat; HF/CON, HF without 2’-FL;",approved_eval_target_chunk,figure_caption,"Fig. 3 Effect of 2’-FL supplementation on CCK-induced vagally-mediated gut-brain signaling. c-fos positive cells in the area postrema (AP, B) and nucleus of the solitary tract (NTS, C) of the hindbrain (A) in mice fed an LF or HF with or without 10% 2’-FL supplementation diet for 8 weeks. Red immunofluorescence represents fos-immunopositive cells, DAPI-positive nucleii are depicted in purple and IB4 immunofluorescence depicted in green. Two-way analysis of variance followed by Tukey’s or Sidak’s post-hoc test was used to determine differences among groups. Values are means ± SEMs; n = 8/group. Asterisk (#) denotes significant differences between Con vs. 2’-FL at P < 0.05. HF, high fat; HF/CON, HF without 2’-FL;",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0408,p9_b0082,Fig. S9.† The MS/MS spectra of protonated 2′-FL (precursor ion at m/z 471.,short_caption_with_semantic_anchor,figure_caption,Fig. S9.† The MS/MS spectra of protonated 2′-FL (precursor ion at m/z 471.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0411,p8_b0069,"Figure 5. MC-chymase down-regulated ZO-1, FAK, and P38 expressions of Caco-2 cells, DSLNT protected protein expressions against MC-chymase-induced disrup- tion.",approved_eval_target_chunk,figure_caption,"Figure 5. MC-chymase down-regulated ZO-1, FAK, and P38 expressions of Caco-2 cells, DSLNT protected protein expressions against MC-chymase-induced disrup- tion.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0411,p9_b0072,Figure 6. DSLNT restored cell cycles against MC-chymase-induced dysregulation.,short_caption_with_semantic_anchor,figure_caption,Figure 6. DSLNT restored cell cycles against MC-chymase-induced dysregulation.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0412,p19_b0219,Figure 5. Market infant formula (stage 1-3) supplemented with probiotics and prebiotics simultaneously.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Market infant formula (stage 1-3) supplemented with probiotics and prebiotics simultaneously.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0412,p7_b0066,Table 1. Bifidobacterium longum metabolizes HMO gene locus.,short_caption_with_semantic_anchor,table_caption,Table 1. Bifidobacterium longum metabolizes HMO gene locus.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0412,p8_b0084,Table 2. Degradation of HMOs by B. longum.,short_caption_with_semantic_anchor,table_caption,Table 2. Degradation of HMOs by B. longum.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0414,p6_b0077,Fig. 3. Biological pathways and processes affected by HMO treatment in pediatric IEOs.,short_caption_with_semantic_anchor,figure_caption,Fig. 3. Biological pathways and processes affected by HMO treatment in pediatric IEOs.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0421,p13_b0158,Figure 10. Proposed biosynthetic pathway of lacto-N-novopentaose I (N4010b).,short_caption_with_semantic_anchor,figure_caption,Figure 10. Proposed biosynthetic pathway of lacto-N-novopentaose I (N4010b).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0421,p2_b0021,"Table 1. Free lactose, β-d-Galp-(1,4)-d-Glcp-ol, is represented by [L4G].",short_caption_with_semantic_anchor,table_caption,"Table 1. Free lactose, β-d-Galp-(1,4)-d-Glcp-ol, is represented by [L4G].",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0421,p3_b0052,Table 2. Enzymes of the model.,short_caption_with_semantic_anchor,table_caption,Table 2. Enzymes of the model.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0421,p6_b0081,Fig. 1: Base core patterns).,short_caption_with_semantic_anchor,figure_caption,Fig. 1: Base core patterns).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0421,p6_b0089,Figure 3. Growth of HMOs predicted by the simulator.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Growth of HMOs predicted by the simulator.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
